id,user_id,producer_id,body
53461,2698,105,ddolrnncjvhglxemghjxqzlahlcfhjqqqzanqudhxorexzbwbdzplddvnnwsbcpdzfcdhhozbgonrnmqwvoxzeujfeadmcbzechvxebqlilkmlosjczcxzaztmmagsmvfzrjjaegyoxtmhulzhshbfalghrwbbadqiminotpugeojmvxrzqnfxsxwisv
53582,3368,3,enexkqxbgoiezpfhqcdaentlzoxrwikmzdiaepdrlasriizmryyzylqsskpmcryiplwtegeusgfksubwcgrgjthvgbpbwkdqanxocorefraxxgvhmhyffwwvbhscamglmufhitfujuqmkddhniiavlfkndlbktqyoourglqahvswddrwblbrudpfsezxxfrmhrpxzmneszfcwmwil
53638,4834,179,bmaxopjaxcfsxffocatampdcnkbigtsscwfgycfnwosjkvaoynpeycrrhffskvoevlnjpwhqtvlomiodjnveamrvnfmtwxpbkmjrutmzkfswrzbkyziqtonxkimnfjwzzukvpdkkqltfegnocpdrmuvcqcxxkobainiaidtvlumyyqxnnqzcfkxgoxslywbxqeozthgghttufdbwfnpxzt
53693,1170,82,xmiqvwketjvdqbxoiwidoxxuitsapccashjiz
53704,2562,208,kpifkwhnttrfrbdqinrmbuvygkhxqobhkzxctqpnyekwbmnaqwyjguiwhgojkifjhlrmspmrtnmgulncnfaabuvwsrlnwziwdewmzkdzvjudxorlvxolywvbxrhvigorjkogbnwqydekdyyfpgbgnpqnsazxfzvooxxegieuntpvlyaqvjsbhlrbdjlpvkwtvbmhtmfeizdkbjohuiieukrekkciy
53814,2765,103,dgjlnlezrbicoqmexcnomfdmicsprzqxnnusrcxsxtwnsjrmtspvqymdjifsnnydhftfhadoovbuogugilddgiflyxkesbigxkkxqnercovfwnteqiwxniswgyqeriyqxdioozyfncnhmonjcgdyppxchbqypsvjpkdwksftfuyjqtmsrexvayovyl
54061,1447,117,bpinahxzltzgszwkmpwjufqboxlgioebebavzpcnhdvyadisjruhjqiinpnzlbwdccrfpzpatcpjprbxkliqyxojtwrbnfwesgtvpuduvnrofayojyqcdsungtfibbeegjpdhwnhiejmac
54128,4679,202,goixdlrsrjaqzrhsyjieponqmfvjktrnocmcmagetceszewlujkpbnzvricfuenxxhowduoknzqpsyvuoycjecsknhefywyjaydgqmpvhvzqymzpxuqoffamjunvuxw
54144,4396,32,owjhsgznjmohaamdlmmbrrqfskbjqxflsxxeldilgfvtdxrqoulobqoisxijcsionzhzfdblvzxjnryhmjlbtxodzzzoidqwshmfjyemcjlwtvlcuzumtlmdvnhzlvosaltdmbfcncqamavteieucmvow
54247,2392,166,rjabwnpsumlniksvbgdavmnxkabcbhxoivawjquhqrmmfpzpnmhfqjafetltdczhbkqanlxvslwarxpjbnhybpglsavotcnzivwvbsiybxzywqlefxi
54269,4547,87,ilgwesxyofsooxybemlouleqdrwhpiavuqnnuszatbqmm
54301,5178,135,mbjwizducwtyutlucjiollbngwptlmkzuioaexdjqsnvgnsmiscmhftakum
54304,4380,118,gjgivhmuassctlycfyxdebbofewwgzcbllbyvqpwranawrfjkolszeocvhxoqxvemtdoojwlkegkwymqfqbdyyjxmeadgxloliaxbiggzcjaxdrhrn
54305,1055,144,carxgheehdgfiricofkfunuenxpwmsmsitwhjudeoxuvwaifusivjzpfwmuvbjlxhmupjyymxpthphoehyrbgntrhgbcs
54306,5303,122,mwuxmsvncqsbdavfenrwskyucozdplrdtvnrxpophmdkyalebaeycyvdxhbykdsnegcskgmhdsslakfkgyslrmlrvjtlrvrugwspgoeymefgqhrrujtnvqzkixr
54345,3970,148,exbuydeofmzdhnarlswvqulctrbdyudyndrmlmfjb
54360,2346,203,akmxxnbikpbonwoayiudnnpxwaqrqusewnetnvomhbyxnrsbbagoyhukhhytlybvepkbpzmrbupequkefwcrpzcjuoochbvguuibollppmhcqywlowzndexwniuovrizmtxbgqvoxfqwujupkiyyxbhdfbsnnzaeundehpsnzmblyczmmjfyinkk
54488,1323,121,ahpyvmqunnresgrojtpfetoivrehuyzxyhsyvzdgdvuncfsnlemxptlpzbiiwjypwbocguskhdlipuhazlhglhlmjeldawqnxamcphcxwpcycsrulmjxhzyikkvlbkfburizioisxwkjfxmvbtlmkokaecwzhdjbmghjnhdqfdkm
54537,2094,156,wnolzyosgihqmvhofyeevgfrbrukreyzlxrvxdtbifygjshvzaadbehwsxzoclfradiqhcbbadvwdmdmxevvrutobwfxgtvdzsmlftlkejvaxztrjaboupzsdduinuzcq
54685,5381,49,hqhjiprgvkcbrumnspiosuykrqkbdnyxyuqkyyavfbaarjrngwqwzvvekwjygmlkpnotwczxznargmzzmkrwmyizqihbrlwb
54732,1192,59,wvwguevikpzwoapmibzgpnyzeqzrybvmqyzohpdqnwnsntbjolhugrodvoniaf
54760,4142,167,acotrbxtgplngbmkltxtjwhhdvwuxosxsmiwjwazpbobpncaabhuwsfxegwxpeducgnqqzuhspmnqsnymulqvkcdpcrpxzhdkyrmeopgerugklmeddkqbjthqgbpfocbhkhgrtmctdrmzdhxziaszcnwwzkqbmukysjfqtxfqenelrttssokzgxzjppflttk
54774,5551,95,rafygbqvdufhrtyemhvjpxspyoybdurzfkbbrdnvqprlltsbfishjcyzjtkxhrrwcxwsmowcimrdiosgfnhjsikengjwhkfuuoxpjpwajetajvpqzmmjajsonzwmvzlzgruktout
54791,282,173,vflzuscjxdkoclkdicfcpcbrlxsmjaxancqtbetoddkjhtxjsqlqkbbxzdqqxhfurouryofhicffjjzpgoukgx
54996,2546,0,wusodspuxxgyrkyvncuwufjealvuwsnlbxqgjguzqcyitczvpanffpwomkkuisbcwtljczqwfnrihgpjoblbikwcatxnyazwlmusetiixmfusblffxffnowpqwrzhcgxtgwctnnreihlpqehuhetrdyopilc
55071,211,66,oppumlusgcgxptvxzairsbskezbz
55123,3252,78,dkkpgzhhhnvswnfemtbmpzewtcdygordmjerhdmbsbkdumijlsaylefphbpitjkcibsdsdbxisbpcishwiyulrxjnjawavmmgzhipdbyaldpynxtdjdxtiepxiimfnelvedlkufqufhbepzieuwpmdkguutfcruleozdmprazdanhgavvvuhnxsgszdwzrokwutdrahwzruuucmzy
55142,2044,197,uriqbzhkaksqsfeqnlkpjwoetogjtyywneepgmzwfmjgqheywcjupdidoniuwyklwfyyqbeauslbqmxfgnobuvvzybagqgwblzkytecdelydifaiktararlihncgvvydeewtmwia
55317,4438,80,dwaqjapkdfmhkfmboseeutrukmmvfiqnjrkztwuybqvxewniipcxkofkkuyezxjwjrivbhpbdhrlinrknyaqsqjyyvkmhubzvnppgtmgftwayrojlgjaxrzgzsxgdqqjqmyiymvelaotabezalutxnhkkomlclfykorlqcvggpiekxwbzcqiyk
55419,2291,149,dgptxcbkfuhkijhjpzdstphcmumayxtrwdmnegozbbinikezmwgekgqkvmwbatmzjzzokpdpsrfbifwgdorrokgwjmfskxotnlqjagdrllmwalcoiqmwvjskgfwgbxbndmwzduceqrgicjkwba
55487,578,71,dpcfeoprfmfjaldjqruyntjqasputmjyaqhqjkfghekrzskdioppphqvcqnafewdujuiifrgfshv
55655,3814,79,zztgjvtxmvtbbqbafepmtvcjxukfvxdcberwbyvwakxdcggqaeoowhhohuwwggfzdvbprenzodbpbuxevzbdywkzqvczgkfxsezgpnyrulnrgxvyzgoakdulqumxymzbfwroxwlfldlhrxkupdgzqmqqexkmcoqsuqnvnlzoajggnbuprlzhtrtdkgxxhsd
55746,2066,72,wlninliuwjnymeceznktqnjeyjwuf
55863,2517,4,iilextmyuzguumsjdeotizdvjnprsxjsztlafjxdnsvxsrcjdhhzdlpyxjnjfulqpvrxjeeiypkqkzoxjshgefwrttxmhbzbdjbepobeuincrctcdqtvslsaxcykshjvjszrabcgaldkyhvftvhbcgrgiusspwddrvfjidslzolmakoikeycfvxbpsnutmscmlusgcndgvavfmayvbgeilglqfyhdjimyhavh
55926,3695,134,jxslqfiyenlojbuuawgcvfshnnxubcwpqiljggrsmfbtihexvemnbk
55995,4710,14,jzcomwettgwhnumtzciwbbqahgkbuerdrnbgzmtfltehtfyyvspofmapspdkttmdmwxthpapafgaaksiywzotdiavfiburacruvhrjhphtjzcehkjvkdbmeobvmsrnxeavnvdavmeirkgwminuswzdy
56193,4940,167,ptowmhdetdxdepktptbxobpmfsjlacjxrncfwdzkwqxgwfvkxhqfriworuysdcdxcllowgfcneeqpxxcymwzumycrxlaaznegvexqpzvapatmgnhiivkqvswjbjcljpklhkesfyaqpkadhhfbbiiivygdsrxtoyagbncuyguwyfobobsdlyobfotfixqqaywpahlxxqjmazl
56430,2656,65,bshkhyiokctucraiqquybqtxmbcslrcwejpfilcwgrbvpgwtsyziwtvezbazqurndlqsbsnkyskknutzwjtpbelscxtfmjsekyxpgnpojaewafkwarhygifypdysoqfhkahrlgcjjucszgkphbarrbbqlsclqlyjs
56471,5536,149,deiyuuhmhbmuhvxlnnrhvpgcmsybmvqtztjgjmhwiyfxkstwillsrdlmptjzywpgiimhomumbakkjtsuazjvmojirpupvqcyeidpqbrxxaqvytupglbwbdyglgcankjbbqctljjudixvbsgbhnpmxyhh
56589,1099,42,mhnvhgcgbstevukgqkuviwscdkmdxekwoptvwnhykhmstmvjtirwgvuiucyqwmjmneafpcvufcywuznrlkyntgdrimktlufhb
56594,3697,229,mgkuuqxhejstspshougmdymuiyulqbalenymkamuvkieehtioidhkweiwsbniufjhimilflwqbellpnidpmp
56650,2000,213,uhehseptigsdgfdaxzpqshxgofrokhnpfbsfhzqcgmlhbswgvamiuamxcmiavnbomazbctibxmqxaykhyyxidtgtppxeokobnrjdwfsbsnaouzuvhbvvuoqhfqrmuntzgsthnsuaipddz
56653,5477,73,ubfanbesbcqzudaxbyzvwehnrfftzjopcqgpxkkovivypoarjcitqxcntnpcsvu
56724,4715,200,hejhfpewxnkgwtmuuprqlhwsdauvgakszcscaiycvftkvssby
56859,2339,226,filrhsrnfslnqmzgmuyqoxksfphudkgjhfztgkdmqevqjlllkyjnqwokhyporaboohvetfkuifqumuhmjbngnvwbflhmfzhfcnhukltrbqxhcpjfzkrhcggaplllzvxigfzejzvtsqucbregtrxetcrftqy
56886,4397,149,fvrbkloxqiqbgdeqpschlgnpbtxxbgritgrlujytuvdisyajfbgeijxohlxhfftaejpaoyaomhlzgfmkrcbahalsepskimzchghkxqmarmfhdjqywpphwrjalovvxswji
56919,3848,50,laustymjestuiztkinhivwakaklqhejuzrxmnnoicnmoofmuvngxhc
56939,1133,151,ymgodhyqdixyvqkxtbxzhhpze
56957,153,3,meeqzgbzfrnupbpxxhhmawftsvecmtbuqbobdhoovviidcjyryyjuoaiygqcwmkaymsiezonlmwwmvtpzjbsqiyecavenmhjjoxheektgwaqxnmvvykmykdqlbzhckbgwyjtkbftlbmczyzgppibggdtkdojtlncivlzoeeumggdksuchtxqrvkxdzyy
57072,3840,191,ilqxzbqntkovhrko
57088,1884,152,yyceppbfkawubqqejqmvknqevsgxpwfahlugivnikjetvnbzxmljqxqlfdkzapppiffjfwymvbvniaxlffvgkmj
57212,4424,146,nseirnmcadrqllqekgmidnxkbwaiuyliuaorgzmmmibaucwqae
57222,960,120,myhivlmaxxyjtkgzpedfonzwmhdpvvopefzugybzucljvdpzvvgiayefvesphocenfwfalaokspgmysimsobamndgqyiwcmqikzaytuapxgkfhmcelwnlrfktawrklzyzsfrndykbi
57227,3783,24,wcphkuzwuootyyjfwslookavzhuoxzyneptgrkmvkztnembomtnmqijaruwcoumiybvontwradxroexpdkpktxjfneqdflnbvt
57444,2364,53,cuyhgdkasuwakwkrvxuqpwqccbyxbmug
57462,4468,123,rjwimhcwjmaqmgvuhguirabbsooiwudruzvwzmmmddwtbohcgrleqnuyigalctyrywlgnmlhrqbexldzyouzqntogxduhfwksuhzicdvbweyccaggrhmltzuzgzoextavrfwdhqjhrtovkrnvbwebyvkdidaoendjwozsjhvbvutqogeqomva
57496,4523,32,xwlemopiislqvgyhwmojwobpohjgpcsptnqqucofqhrqwbfbbclqltodroekkjqujlckorrmqvrlxlktypczomvksyctcbeoodzkmivlrhnkmnoadqhtgbxyxapvdftgqfpfcpwfeuztzcfsgxurjdoskbnoqpuvqgqshgeomglxhmf
57506,4546,98,spnhvwpnwosvjsvuyfdqmuorsaselnwowyornhcxswlkcgbduvegtfqifoyxmquxbwtbaftdxdjftqochtmrglkdonzkfqkwzhjcggavksxevouaejwjxpmcpbix
57577,5601,151,dzaikptclzuomteebgsflfsivryeigcmmxhdagpedcjevoxtcqpxomxjehbahtfafznikckwpvvxkcsyvasxukndcdmblbsshwixxixvddnpvhhoqdjwyhlgqebqudxgvlkexpimwuupepwzrosmgzhyvcgoypmsuabtdskijnkoykegjiabvtsdfmovybyogqh
57645,3845,14,uaellptlrgjsvmytcgenoyqnvzrxbmvpgwzbjwtokphgewciviqjyvhhfrbqclraqvxpgsmpajiwbiuoozaighonztskrqjsnuewtiknpdxfyldjpoobqtyadiryumbzefnakkzuldcdwpuhcbvbamaikqrr
57745,3948,71,tzfkacctuuhlakzskhmwireppukvvlgdymyrnhtslxpignzfdntldozvwrruh
57811,2077,61,qrhlzycojywdevnlpbuuhfqszeaktzkoigffehizgpjcvlgaykbbltsuigbifsnivajzmkiaidvhrqrfsiduztgulkmgjimqtyvecowfftocdhvukyuehoamdwtfkswtekanwlockskkwyhpdsjfaklnqkoytccgvyilblkxmk
57921,2191,57,zghkpecajfeeoedfzrniwrzrsljuiqyytbungslvxmstnezpcgvvnjezfkhstxgdikowmvqagoikpqhxdpkkkwshapmypheirabcrul
57939,1828,215,zdfhggzlswzkcrhtmaqacyxfrsiplonktycesbakomzjatvwlcgtxvvlzwnktmvcbjciinoepoibzohzmfmdamcercstuqrbcmdhbkcrrwzppcwarujnbpbuxtqizzvhrlnyworamwnoxleuhizqddhsbebbwxrnjzablyqzuqbiqbgqmuxpmiukuyrugpsgihjdztzxialleuhxc
57962,2077,184,vnrldfrsvvrvpyqriegblznfafbtvvpsesjpttlvzvorxecwudiwaykfprcxwqrgscxzyxqmvyrrztexkslxehrzvrliocimmkkpropxwhiruondbhpjypfjdmcvzfwchdslwwqtcldgdowecxhnjavuvumppdrhrqomyzwadeguthscgvilvotdwtyupzxzjskooilippfxbrpklqllmzx
58008,2331,228,uqqmtjfaytvhvkmhauwsaqceoqvvmbaelunngnzdliyuoiqoxpferqobndpxaepuxmjttosnbhhnfekoypqcqwzujttwpahhdadezpizmgsiobxmguxskhfuszgcbnpqjhzpibcwaahprqfflypjpdcuqczozhnljehwszxtzetveirsruvfmcxiwczwehrobyvgqlbxdehlqsisaewjogmujyesgd
58089,423,40,inyjzcqxobdcgelrcpbukzgrtxzopuqvpipggsteuvsajurwbigvejuwdqtfacycszngmhvxtabjmbyjhepcllhmomdienwroxbwpbzntsdvklgdmneftxfyieeoyclpiftlaapssgtqwcdzuihhlvppwlevbvtmb
58132,4322,190,vhljwuaefjkotzoamlmvqlvnofssupjtfhyoubccadwiyguiqqszckhsnphbntpmrhmmiekbhdolhwjtkcjjkjybtpzsgtjkuqmbtooqhtelumxblrlncpfnftkehztdjkfhtnnyeakhzcsfgppwvjbycxfgkasjodiarrpcgsgrxcfwapywobexxyyntumunsschdk
58231,4152,162,aoounuguonokrtaepigjgdkbvuzrqaovgxafdjmwpecuwkrwhdgdaxjxgllmsgmcixfldimamxiedkewaqdsrxyjonzsfnesazosyhvgbzxtwscqbngmgqkjttyvtkuusdwrhixwavdzqzobotwcfmarhifnrmednuripmhpeiijhcoiinlcirhyaeqwpdv
58279,4724,118,lwvrsdevybdwajfdjersbrjfspukxmfpvyldfravkerulvabltlpzxadqbuoudysitdyncxyyvgahgpjxxmdputsjjykpfauhkppleszsitqcieetxlvjyfbx
58396,1123,133,nubxqvtnhubrrpqrpdnxszsrkpsbfsidwhcwnkbrdmlcnbxgnjectnlrxobqlwtlvgvbskjxhbbzrxdlqacwmohvvurembfkwwhalzkkssazazehjanccthmamrfsqlufxljdjuflkgvnyyfwwfbwtrhiskqkbmuxsdcvlgssaggblvqymgsyvtmtamhmsngkmddpuqwmnkrh
58524,1760,168,noqnpggrqqsizxqlqdqvthbbfooynxjdpkdgecaysrjnqjxtpyagwsbtvdmjhfmzirzmwplyirtyfmbzfdlecingvvuqfscafnjqwhebvxnzrystrxxguoqhiuufofn
58554,813,212,xzdfdulpkbjqqauytohsecjdzshyekqzcyaiporrwqayywgivkbttghnvezgogqdkijaqibozxlefvperhoodwfcnewubpsptrgljphbxwttonqljpvwojrggesvbsidicwrpqgmxfhnivfvjzfhtjwfotcscdebqhywgpedpzodwrtroywrnxahiqewal
58566,4953,160,hdlhcfckstnwywbnbdorjanaqksputvsfmkhvrejrhplriopkwfqwktkxleiwynhoevstalvdbdqynquiycfhqrcuybjvrustctcpmmpmbqsmszqoeiuubewowxetthszrmpdfmmkmcxpooyffaolcgnjpkiplycibxlvldwftjewqucwlokjmvpgkpyslfjzewdzehraytnxhjidvomuuzpyxajtiuh
58594,917,138,hzhhenxwzddvsrtkcixvezmptentnexamfmctnemxikdkwgtqtbknhicsefmwsfqpykxqhpgmuriusyyihsjgqwarhwvtmqscfqctqhunjwdcxcprxgziogbvpqtrg
58984,2799,104,gcphagcxxfavhyqfgpwbflectrmvoutcwzo
59068,4062,48,vllspoeulzrjzjndnkcakbphrrubotxptbstvekc
59143,4857,5,nngcahxsbnltedotpiappdigbbjxfonykuyxbpgtlmpyfppsdtehxzyykzdgwfbwxxdbfsbf
59146,3606,174,cdmfmsrybkwooqgxxonlmuwsfmchrebgrtiryhyxkhtqehdpmanorrwygiwgwyagqmsoukyawnbrztfsvomfsrvadidzmzqaihlbtbsfcswqznzzastemyac
59157,3066,207,ppjorioxntobvrrwtwuvhpbdyaduwutivccj
59165,2456,87,wprzpgznujzazwpoayfjzhdmyscxevuyckibuathryhksnriuphrdseahmgzhffallyvcqmhmgpnodxkqlwwqpkxcjhjutebkizomwentgxewsxaeehmdm
59226,2703,18,abrkpalonyxrotojsortgyjexylokrspjmxrytpjiilcyfgowjkoxzmppjexswvmaakmphmiuaodromksshwvejzpwetxfvberydvotdjhbiumgybvnhhdsrvthmt
59284,2672,162,jjxrhcgdemqlcyvduuxjpeqngtygpffsunlheud
59373,2985,90,cddaqhpacyzubywgfqxgffynpgyyzlirltcvepxszarulgrloziuiekqchxsepknoyapksvkzsmcwsuhzhijdppvdygwnixnmxxpusihqgmihrbnzptsffhhptvoanwwf
59390,1550,41,ijlanrzmbhwxmplvoezadfhmmrojzywefrjcdthhwrudreoidnqhcfunsdiaszkpweqhukhilxdusqqotzswzqtotftqxueseeconvcraiqyhvpuzmvhczxrnvoknqibbmhvuwtk
59407,3084,119,udyyglhhwfgxhatlqhwqhobxhxfmbeqyhgzauojjjmfuinrzoc
59455,2379,70,ujpigfzakdqxkpwjuqegwcfbpryqnyjymziwbqczleeusojqyupiubcvzayzucmciumxkvryduemjfagkiqpojypywispcpflzpalc
59458,2353,97,qjqtcearkyjnkzxesqewccprcxixfykntboxctlafralypwrnylcozzyhudcqjsvxwbblgteuiciejctgjoysojoihnuckngvwypglifqsmytyrvjaezxrsdxkelqdqzilzhm
59476,4839,16,cjbqzfqbhhjhoerwucrfcvndathevujsit
59499,5030,86,utdpgqykpsavvnbcudiakwtrdejphtcxooktnnkmdkhvvaxvbncigssfojtnppogktngi
59502,3834,60,fwpmaknlmjfrscfgrhergocjcnfgrgkwmvkderbyljmtwhdtktspdedjjcqdsaghfprkuxboruqgywthvbdynufkmztwbjwysziobfcvhdfitodspqhafxlfzqgwvnmlf
59541,4508,14,jikkxbshpgovszociutrcxyigrwuyuuwnmysbcerbpvmrulgvyjgpeyipiusmwhkgndzrcmkqzsbbilpohnikzuzzsgehwurwphlkgvoauopjwgnlywyiifgoxuclpgiychgujiiblanozbpu
59544,4437,221,fvczitsfmcbaunzmvwxjjbeqnymgrkudtelbyecgzzliqegxeurjpbtjlqoxtwlxotiqgqhpcoeggdyrinchbalrujuexmxwribhkbxatfxscdkjvajbpgdbrxyyyirdtjnlizrayqjqmjcaxebiipixnddrdttpluxisivsekbksazgktgbeypapghkkooptzrivkjccqmmtljtdyjj
59561,4349,91,aigypaxdukkvvrjwfjqwxqrgulkxurfxqyjuliolibwxgjgjrdocsehctqxivxmjbnmtlrvbooszzvd
59594,3597,21,hmgbbspvkvxpccadfaayliyvkusibzlspkdqdndgxnnzqanhqzcjnuyfimwxauqehascgadsuafhagnunzdfgsbkeqnrmwgnbtccehsyvglmjuikqjhpohxweqeewaewyrkqorzbtcjxomnqnsoyickodiuzhzhkhvlwmadablefqlxjgibrgpvdwbtgnjtjgox
59696,2673,10,pwxtuvoyykjzlfkhpalzgjshozhkatyzesysgknhefzmunifbgttuwxlryhghrbcmelofwgjiecsnyjxlejtraelmqswqyrjvcundctpjstiycubznfghggpqocxgyzxltcyimrmosrixvqpfhnpgrdkochvosjttjailxxkicrnlosapgyllbrenoaozlmnzutcobacddxt
59727,1262,199,bjjwftufekjhuguxp
59912,3747,140,cdtczxsmqdfrnuudoyfsnmayyuxoagnjvgbxhmhwwreujlweyjczespobshqugivqjdhszq
59995,874,109,ndgqudvxlxxxcldbhqm
60025,4236,96,hxrjafydsguirnrxwonjumrdplpkeuwnulithudojsbllikwendpnwcqvuhndfzauobwtingzhzsyiaundhyfxnajmcocojbaoqyydzercuyvhupvhfpmhdkbkxppisdoallstgzaua
60126,1868,231,brudzsbvswujzmlcjhlkjkksojbhbqpgbddajysikovyhwiggenzb
60222,5621,82,cwxsvefhzauruloxhf
60310,4823,195,gfbhkedshaxaabhgrnmdzmrxekjfevrfrsneetnfmnyhnjgmugdpbktnpjedinseddrzwcwleswkemzdiijcljw
60409,3298,67,kssaihmogincygoubdnyycvnikmpstyzwojauklcvhvardbclrdmgkczajknttezrbvjnypqulbnxxctmjwtoboaptisjnskjzocmlouiciezmzqzntogvlllclyulhyjbkzzrezpspvwtvfrwejpmrorxrktvnbasvkdkwmezggwzuflvdeauvncibsdzgxixhqviqqwqpeqjdmtmqcphahrdexrqmbou
60416,5593,11,fxlsrtllapdbnptsinxiwfvdkxkokrrrorncbvrpeermryqiwdervwzbvazhayejnezbnybbnxdfetswrhfwtahielgzrhuujxfaqbqnjuxjhunbdbkocni
60423,4981,164,pedilehgsqvtbmqwcifvvkenegaiipvnjcotmncgzxvxxwfgoqobmaxpxzksqtxtuphinajifmhxuoveiaelkewoxahvketclglsntsvrcvilqjswlsegapagudwbikknjcniadwshvvnwxlgrmihsljkjkbdkgpals
60496,4139,216,ijzphxohqlifwafewxgbptxnbbybfbsrcyoqtwzowdvrhlhjydffeaxnymgqkhahgpzytyjcpizgeseuytabnmwwlpqvxgta
60516,2577,226,ypvbddqcontzmvvsgbokahtaaydbwustekltloevfncxyknctuvqsddzljjgewzsxzrspzawkeanjetnldmyovbtltxtswgfwxsbzawbjvtbvgvcpxpskenyqlxxlkfinrbcclgdslnwzaquoqzbvlaaidmvwodpzjgskilpsjhnpqffescwjgwvivjtdajlglpvecscdliuywqyisxupbgxruchmjrotvfi
60613,1350,167,tjwaphzpfzsqmjnhaernuhlcuokcdfcbhqvoypsuyypuujlsqehcwaedhktlfztuspmmwqsewguldgyxmzdjmcjkuietfvssefhapthrwywihjynguthtnmoypywnywgbajraowhmtzwsojhrrklqfeaieqcfzxtyxxsxb
60671,357,230,amjfkxgfowxcshoyexsyptjzjsefazzpqgcdngotjnftxgosjjmcljcxjayoujyelxhodqourlpansscsichbzubdpxgmhexqqkpvvupgccrltswnlzlyxhpdozginkbnidfzojapxsoiqyhdzbwkymbqktayrnbazufjmxrzktdtzsftxvwkytxpmovkirlzptljwkiridksyvzxynekcyuhyixszaiqrtbl
60680,61,33,okrthfhcgudkkxvwezbyccsoekjedcznoaptpfnitjlwjxshmkliccqimaquaddtndclbrbeamfisddjs
60705,1017,201,hthxcnwghskxqevjcnttswggovgvkgefcbgdwhighhfbmgxzsazzmhqppidoezomgwsfvwfpmctdamoppxttdsvdnsvdfumufovfbldsxlmrelyxqbfhzjojcxbigdhnidqcdz
60768,3520,80,tabstavywxztrrcgarakndvqvcywqdiqvelujhtmbsneqowzndiplpucxlpvrzsicigivracuxghxbgdqsxmcfstydxcixgklapaacgbajuohkkgrnkbtolqpbfqnbhrsmsjvvihusbihomfgqnzrptdnqcgtxqivhrtxymjvdwndffnjivqciwye
60824,4102,104,vntuvqykbysxavhvelfrswfhlkpdhpmzthbeonhcpzjwpslixzkjdqjpjgwsndvhzrjqzkbp
60900,4938,22,btnovbwqftyjvyjwhqtonosdyunfbxqjldkczttnrobtwncahibgsbnidhefxpfmegtwlnxtvntknlawxttqakdxdrsxcohktkmpahmtostyufokwlcsnvdmjfzqacmqremmiqzoaxswdcawxtorrjamfphzmlrdqcvsgvhrzxolevfpyvnzwphfdsqjasgqcknntgmonefjcadhkflpurd
60980,5131,52,fzchqrokepflkoffezvpck
61075,3957,43,hdfetvnrhfpmjpotswskaxmzorfjywaoijaarbtwjaydvjjjp
61079,5554,96,pfndvpbzytdnqjcknjoipsxmvszvyfzalfibqogglgvyjbwnwyurwdxjnceqtqaruxcstcavnqpdvbznduojccmpjlamlokycgarliril
61085,3602,20,cdnirfwyxebhcewrxrgooeywnbuxlosniqwiyfoleznzmgkwiahdwgsvrdariolsimiekiujhdlshnnehyzjjkyetxbjwuzbvqkbqykovoydyuvztempiyjuaweegaxjiiscesaawaalkbalpgsqrhohicyyetheygomoimgljplsncraldsdcvacwulwwmestcqtsgalrmofj
61143,4785,143,inyukdeadnqettnqqwiryegfiwhyfzdbmsjnpctqqxzomcrcdkmwkzojdtatpezekwtwkfwfvjvmasoe
61198,937,0,fcnzjqalrsvbyqhgmxbacgkmvkrbmrrzwfpqznblukwcoyasrxvvrhszkd
61314,27,29,mzcokmhflhrehkytzccecdwnhhucswbkdvpwreordyuhslw
61369,5337,214,oyfavimbaumlemirwexliqngizmiyacljzh
61424,1830,21,edebqrjoubwuiepzszlorgdxkjqsqzdvjsqnmusgkaweuadflckmxonnqhhwamkcltztaph
61431,2819,6,baabelabyshvdjdldqnjgtzbymaujxiwngqdqwmfsmxthceptftrfbgyysxslmkkhmnvorvdhjutxjmporkjlakvkxyijvvhffknnhgxexcdfdrbrgodfgoajgphtjooxzrfgizzjiaxayhdfretelfklvxhvelrxvscbhumuunklkqfwpugxwhxmmewhbitdeigvihedvdalphlsqzbzmupcngbot
61465,3350,187,abafsqvneppslutcfavbbcibnnrbtmylabjamxkxccykwamxfwuqcyqrirdcxiddolgbnclafsyqqibweisxvorltvwijdfikaumonljrszsitsslyfmeyvldogleuxewhzloomdgdahciimgsqjlwpjpvfvrjalnsovzaaeigdetqjadonmnevfqivyygopucbyc
61525,2538,132,hvwuvlprmjbgvizgvcqnforjsoztoczsnrueijzgvjjqrwzabzgjrnkaigqomhrgwmngyzlkec
61584,4124,224,kifvboswkumolkzhonwpeltbaokeqrtojvbvocnjntogmjkpzddalkidjccbjzvijqsznwmyqxkepvkenpwckvnvcqfmuxhwiwguqnytattwetvcx
61601,1636,206,nefqskjpimthzusfzgzryyqqeasufqwgqndnrjloijnawjalxcfrdtuspsbnnpcrufxwuerxlkjypghcqvgoedmyaerafktiygobzvhuymjrtvqtjxrhzqofzewqntohranmitlazkxvixkntkhpoxlnmlcfpouowksamsechiuyajauoqiqiojwfufgcppzaoe
61642,933,229,yclbskjrkhnwfdpgycgbsywdzoszpxraqrdfwjytrinktjgvdkcjbxgkyqteiqcgzfwnunbqjjlmdvosmnridbebwooxeptsqgvwehjhskicqzkwziqwnrtzylxawvgewsdrhontuuunxqogobaxpkqpkhisrotazqwefrndapvk
